#FromNodeId	ToNodeId	Weight
98492	56293	0.1
61348	30676	0.92
92008	83396	0.5
57853	96132	0.49
40937	79176	0.88
57807	2584	0.31
9849	25076	0.86
76577	31670	0.92
48053	63911	0.28
91774	82658	0.92
64921	94157	0.84
49860	27238	0.05
74770	35443	0.82
69857	14248	0.88
23481	75900	0.65
32143	61889	0.44
96815	497	0.74
75567	29066	0.73
7468	31143	0.11
5549	93613	0.07
92943	45861	0.1
33117	1780	0.61
7616	34829	0.76
11444	18677	0.4
32684	11314	0.02
43609	12259	0.38
65103	59244	0.2
76134	28534	0.57
13975	72068	0.61
13812	77855	0.69
5549	90910	0.66
66104	97060	0.87
87818	21804	0.04
66755	69364	0.56
73813	66579	0.45
57752	43504	0.38
94447	95506	0.01
50416	25801	0.05
90645	95161	0.21
55858	51706	0.06
61925	58141	0.73
92712	10760	0.59
17256	62262	0.59
81237	11635	0.98
99029	95919	0.09
3117	63765	0.99
60559	7386	0.73
40478	64672	0.97
41878	21841	0.85
14526	48504	0.28
59252	50836	0.12
81066	19876	0.33
91598	43176	0.46
74006	37193	0.93
39549	77424	0.5
48232	55890	0.74
20156	56936	0.9
91875	36947	0.38
70031	21332	0.31
33297	53118	0.53
78930	2426	0.4
99091	22042	0.85
48002	26969	0.21
78117	54515	0.95
2012	48504	0.86
24029	44651	0.12
847	28007	0.72
68119	79238	0.72
60162	74469	0.65
57257	73642	0.36
5427	22639	0.79
74512	64562	0.91
62195	95877	0.18
44305	59357	0.87
6373	56863	0.5
53595	39307	0.36
80779	22	0.67
94574	78162	0.88
22954	6317	0.6
27555	51334	0.99
76781	53600	0.36
20416	7642	0.56
72337	44257	0.62
79813	73681	0.7
13829	6671	0.9
34018	94252	0.32
15059	85226	0.06
28433	38239	0.23
82703	71381	0.56
88575	5019	0.84
84263	98332	0.8
38617	23682	0.25
84340	85371	0.78
39588	76646	0.27
11263	86536	0.24
88511	59201	0.16
49587	34840	0.55
83389	96362	0.64
48958	94330	0.35
52585	66601	0.13
38281	97453	0.64
64780	36016	0.9
28070	78805	0.79
39780	47134	0.83
84880	38179	0.82
29055	34362	0.27
24311	46952	0.98
45874	5299	0.29
81350	63525	0.42
64041	38023	0.75
96936	59386	0.8
80881	22968	0.56
61545	96989	1.0
92430	5339	0.95
31040	1972	0.91
97746	44027	0.12
57219	6536	0.84
15691	26189	0.65
67089	6285	0.78
50785	5031	0.07
85295	6147	0.2
43182	26322	0.86
40487	89286	0.24
8418	45849	0.26
63825	4704	0.58
16385	20093	0.43
3562	47840	0.61
24944	2825	0.52
10775	61691	0.87
73752	85435	0.66
38590	30627	0.32
50625	4146	0.92
69777	33204	0.83
85536	84246	0.99
21681	21272	0.66
89732	16002	0.69
43452	70325	0.4
88256	85672	0.58
25610	66605	0.91
77075	75399	0.43
28489	46880	0.37
25728	23822	0.21
38428	32222	0.01
26711	57200	0.51
79896	17978	0.04
36413	14142	0.91
78306	31495	0.18
81560	46253	1.0
66928	19851	0.72
94080	17534	0.93
76571	67448	0.54
63389	26896	0.41
91133	47006	0.76
78548	98893	0.42
90844	96833	0.08
78834	23468	0.94
57735	90847	0.77
77028	6931	0.53
36902	71198	0.4
27602	56362	0.25
14776	75816	0.42
62323	44833	0.19
8956	70941	0.84
14613	45162	0.54
36426	53467	0.61
62075	64031	0.91
40062	35763	0.59
22091	7350	0.11
27823	14344	0.14
36261	6950	0.42
38205	65366	0.15
79547	66419	0.71
89624	95282	0.36
99566	84473	0.99
79647	8754	0.52
48998	27971	0.45
95528	16157	0.37
84825	18835	0.98
4689	95404	0.28
63785	17764	0.63
86391	8951	0.53
27691	73580	0.87
17983	31185	0.99
6536	66897	0.38
39992	94760	0.37
58755	63307	0.85
2520	39305	0.64
26626	92346	0.15
53195	25115	0.3
65568	36380	0.21
75512	51560	0.67
31416	54553	0.91
86409	50610	0.68
70613	32933	0.35
16430	99595	0.5
5205	65503	0.94
55386	57115	0.14
97777	39963	0.14
29277	63482	0.74
38962	48776	0.53
28883	57944	0.92
16657	27612	0.47
2192	20013	0.49
35261	48082	0.97
70422	7638	0.41
58871	42850	0.36
42277	62247	0.83
90091	40609	0.5
20568	90258	0.53
66467	55324	0.56
39201	63969	0.54
66600	29766	0.68
53348	18425	0.87
77427	79316	0.87
84538	77780	0.08
5163	49934	0.61
59708	66323	0.4
48316	34094	0.4
41299	83022	0.39
35643	63481	0.23
97268	3073	0.16
38126	91981	0.14
42819	35291	0.02
47492	95804	0.69
64520	1738	0.54
43925	54401	0.27
57075	11627	0.62
78973	57472	0.56
54763	46547	0.86
70775	36840	0.63
94058	51721	0.13
23803	8914	0.98
46210	19930	0.3
2295	682	0.11
14370	81190	0.36
67264	10928	0.53
76551	53407	1.0
28846	99152	0.04
29069	90689	0.31
47677	35366	0.43
48	79248	0.62
13622	36118	0.53
82884	8374	0.09
97248	66266	0.73
35273	47198	0.82
33038	86464	0.67
28972	68746	0.95
7650	1940	0.96
82839	75539	0.7
31934	53369	0.59
94889	55439	0.56
42224	17754	0.8
44648	55061	0.07
10189	48897	0.98
47955	94731	0.79
8649	73369	0.49
99505	85535	0.38
45603	52723	0.41
3533	78588	0.9
69850	19590	0.29
66232	59242	0.44
53908	56295	0.15
9359	55404	0.45
64308	63415	0.26
92400	89279	0.09
90310	2897	1.0
508	85105	0.2
60824	87846	0.24
25048	13773	0.15
34654	21235	0.23
57109	34114	0.25
93890	13526	0.23
14921	62825	0.94
62898	56265	0.81
70113	58004	0.63
79427	47599	0.5
89043	38949	0.04
97010	68665	0.69
24957	65365	0.53
38275	86278	0.07
76508	73373	0.95
74098	22941	0.51
36033	37997	0.27
56019	12927	0.93
24058	65403	0.97
79326	3572	0.21
72166	23039	0.23
79365	80047	0.38
39052	69855	0.02
7123	44548	0.65
82232	55417	0.62
80550	27370	0.26
84006	71941	0.87
84767	28956	0.47
49817	42350	0.92
53668	62552	0.07
81886	14402	0.09
95222	66134	1.0
93466	69234	0.11
17109	95492	0.21
77470	82810	0.43
54420	56297	0.91
21467	1650	0.8
75544	17483	0.94
41432	86426	0.18
20224	94446	0.12
30683	5595	0.55
79685	49864	0.94
88323	37973	0.02
75708	44833	0.24
78661	78575	0.83
49007	11622	0.05
93287	14542	0.94
91569	31332	0.46
89944	56301	0.3
40697	47957	0.88
58438	93031	0.42
28564	28748	0.55
54607	94214	0.99
80453	69283	0.07
42431	99884	0.88
79423	8649	0.35
38742	14895	0.47
97790	53379	0.18
98690	96932	0.05
67741	55766	0.83
26099	87124	0.42
73854	624	0.3
30063	30497	0.11
46379	91682	0.62
30812	23909	0.02
63513	54321	0.37
45628	54816	0.29
76663	57645	0.18
44733	8497	0.23
55184	44582	0.12
88660	22292	0.6
89549	91216	0.58
94570	98699	0.14
88346	65993	0.33
61539	91354	0.58
38158	84350	0.64
53989	11665	0.46
63769	73975	0.51
62072	44473	0.79
97334	4393	0.44
67807	4533	0.11
60234	34127	1.0
77797	39539	0.84
68261	82111	0.94
13425	10138	0.63
75627	20261	0.52
17147	65273	0.16
60603	55417	0.27
64284	95826	0.32
47319	9337	0.81
27939	84608	0.68
83714	64935	0.13
74187	84111	0.26
4603	43865	0.06
74761	58244	0.24
98923	30907	0.26
37627	82077	0.24
90553	34130	0.8
27435	1678	0.97
27242	51371	0.62
70893	79644	0.09
84908	27101	0.03
20995	28206	0.06
47048	78252	0.85
18470	98945	0.62
74086	20739	0.27
65888	68960	0.14
99601	78808	0.78
99249	76170	0.61
68384	97731	0.16
25300	23143	0.51
18391	50192	0.16
45650	4874	0.84
73948	53028	0.88
38502	45488	0.4
94437	38792	0.72
47141	52930	0.37
47503	82933	0.7
7179	11979	0.75
49696	81093	0.56
64477	12742	0.25
68236	33103	0.78
12348	25899	0.4
54219	3318	0.68
54225	10429	0.45
13395	59882	0.16
10291	89574	0.37
90049	34327	0.24
65360	22432	0.09
61528	32060	0.85
30406	24834	0.65
9813	60237	0.07
63031	14260	0.9
3452	53891	0.75
36487	37464	0.22
11648	3874	0.99
13886	84447	0.38
88799	51037	0.31
59604	49326	0.08
15495	74218	0.03
84120	25814	0.71
32786	93795	0.94
61701	63015	0.46
82271	39662	0.19
32600	80942	0.56
60450	63617	0.95
56088	14727	0.59
97225	19165	0.3
6700	98726	0.13
1422	69118	0.31
26835	67341	0.76
76958	19275	0.82
95739	89541	0.19
37736	90471	0.06
11443	76397	0.7
93168	16420	0.81
59131	38475	0.13
35223	42606	0.32
23171	61440	0.25
41422	21720	0.67
33157	26414	0.6
73334	87954	0.45
58645	76308	0.24
77135	33908	0.71
95034	85323	0.67
2103	68278	0.99
35324	14598	0.17
69970	46025	0.4
76180	87785	0.35
55895	42286	0.56
16667	17884	0.59
91392	33110	0.89
25707	48023	0.13
52243	96364	0.07
22062	55168	0.85
10045	82574	0.4
42666	98158	0.19
35784	11297	0.5
48478	50276	0.77
46472	54506	0.04
36108	17410	0.44
30720	82486	0.21
1005	33086	0.11
75915	67066	0.21
7635	61119	0.05
21702	64497	0.83
76792	99786	0.13
28472	50343	0.95
20685	70092	0.34
9149	90122	0.63
28944	62306	0.48
42631	79779	0.93
26839	24155	0.58
50201	30036	0.26
84895	71725	0.23
40818	73635	0.36
26602	31484	0.77
20412	96709	0.79
79315	4822	0.02
3870	39874	0.81
62257	82555	0.64
78630	69647	0.35
86036	58096	0.64
62602	30602	0.21
74619	66731	0.81
48676	30816	0.77
15967	56934	0.91
88916	43871	0.01
60683	38950	0.92
52549	53808	0.33
15335	48794	0.81
70510	88201	0.95
11489	62786	0.74
95545	75495	0.08
86897	61936	0.54
45433	18055	0.65
98842	65082	0.96
4914	6216	0.58
19789	71462	0.76
18074	34951	0.17
32289	31547	0.8
26053	11226	0.9
48804	7431	0.67
32031	83703	0.7
59322	93186	0.4
34738	94470	0.94
97056	27330	0.41
5099	70	0.79
15412	69481	0.81
60245	21180	0.48
41115	81815	0.38
42025	10923	0.19
28916	3673	0.98
42261	70533	0.56
91337	88746	0.38
82031	52907	0.15
38504	43152	0.42
79703	21763	0.25
29606	24583	0.93
86810	26895	0.54
75704	52023	0.49
61648	8585	0.73
69748	96346	0.26
88043	28201	0.79
40959	11472	0.58
83031	88532	0.04
65779	90798	0.54
35128	98703	0.07
95111	70955	0.28
71969	51387	0.71
13480	52007	0.1
24401	81664	0.42
2566	30516	0.59
96716	64932	0.25
66386	20929	0.6
49685	50852	0.01
60497	98188	0.58
16382	76352	0.92
56137	77889	0.98
53429	24637	0.11
71010	13835	0.28
88200	92778	0.94
93255	68383	0.06
94598	43961	0.89
92227	65804	0.48
18051	61466	0.85
96348	46728	0.07
95205	17496	0.59
83580	61343	0.9
18614	57250	0.96
3309	55975	0.05
88757	45657	0.75
51792	90755	0.42
81817	31882	0.57
93606	46785	0.88
12894	54284	0.81
28047	2412	0.22
49063	99703	0.23
96649	33678	0.74
44157	87390	0.57
14114	35331	0.75
65451	75773	0.31
31712	57889	0.12
14759	27426	0.12
77100	10707	0.05
92787	69230	0.95
93649	91329	0.94
4060	79969	0.89
74879	82219	0.13
53099	69172	0.22
54872	33810	0.65
66817	25123	0.84
1760	89207	0.72
53768	75949	0.67
76520	13503	0.88
26816	42777	0.71
62205	11667	0.79
3947	9033	0.44
50157	97819	0.75
50089	31418	0.48
71466	67917	0.55
74199	19456	1.0
71068	44251	1.0
39839	35585	0.45
41268	31239	0.78
34869	47379	0.68
33346	48643	0.67
92271	39078	0.45
9749	18310	0.48
31319	85421	0.9
62339	65546	0.43
74652	41992	0.95
483	81512	0.46
26551	93244	0.95
73366	80297	0.61
99951	26150	0.17
72853	13449	0.12
41620	22055	0.78
37370	60476	0.35
7292	94874	0.96
24172	42363	0.51
71005	55010	0.62
43695	46429	0.84
9260	12633	0.23
97527	75701	0.72
907	98745	0.75
80094	49303	0.38
62579	17053	0.29
85365	11597	0.87
86067	47353	0.9
24394	51188	0.73
81418	95668	0.22
72137	71423	0.18
90650	45181	0.6
37144	21966	0.43
8723	2167	0.45
60721	83469	0.81
24854	40424	0.76
84847	88760	0.79
88756	36218	0.8
4032	56378	0.85
74420	37873	0.91
14850	85381	0.87
64801	63576	0.56
803	2195	0.45
94934	65731	0.52
76812	37814	0.4
20985	92037	0.12
44333	54549	0.43
5824	85597	0.72
81337	64964	0.49
96451	52766	0.31
65830	58097	0.75
49625	94640	0.44
62580	96772	0.28
19145	20001	0.16
10485	61572	0.85
56415	30457	0.36
32554	53497	0.18
12917	594	0.5
73194	88511	0.46
82707	60086	0.99
97324	79709	0.03
14438	40492	0.94
57721	75813	0.87
97354	92843	0.66
59408	55786	0.25
35599	29111	0.2
18743	63493	0.62
64511	49473	0.35
93936	67632	0.68
16194	34491	0.05
55808	25491	0.92
67436	96752	0.44
23250	11086	0.37
19248	45440	0.5
40641	95366	0.34
46191	48937	0.41
94501	11353	0.96
79183	13865	0.41
71001	15135	0.12
3252	31099	0.15
44098	29923	0.04
61630	35913	0.93
99034	77945	0.97
19897	66947	0.89
95254	19412	0.97
76109	98813	0.86
19470	73147	0.5
15954	41582	0.34
86672	11456	0.38
92138	31331	0.99
49496	71109	0.51
99570	92891	0.27
55099	20877	0.8
65819	7173	0.45
6856	38569	0.21
12267	99183	0.49
17238	73106	0.19
51714	90597	0.21
17342	47497	0.33
89704	21691	0.84
76000	42341	0.59
53008	43016	0.83
25779	82858	0.26
30800	87656	0.39
23584	23179	0.67
43913	96370	0.6
89761	78961	1.0
59009	56294	0.07
36389	65973	0.91
62442	44754	0.12
87597	44190	0.07
53389	4659	0.65
53990	51727	0.38
54666	70757	0.48
25746	10443	0.08
64408	30524	0.57
1622	1523	0.62
53738	99817	0.72
25149	59725	0.64
52047	12932	0.66
70414	79123	0.41
20281	28490	0.05
42807	11409	0.75
28330	9613	0.62
45960	80177	0.26
38716	38911	0.93
14874	19551	0.14
76297	65170	0.42
65364	4935	0.98
20099	51513	0.01
26175	44041	0.46
94304	96709	0.9
28446	86953	0.87
3569	48966	0.42
69826	65818	0.42
78148	33530	0.92
41582	72887	0.31
21478	99353	0.16
86946	19482	0.9
94367	61590	0.49
37056	84255	0.8
57822	98641	0.14
50961	77538	0.94
98144	18984	0.96
76013	17137	0.73
86827	16224	0.86
79302	35103	0.27
73286	64680	0.2
84238	12829	0.93
13159	41824	0.86
63680	49327	0.91
63557	59072	0.69
25068	14363	0.16
72902	15581	0.97
12631	36699	0.67
68203	89664	0.2
75386	16328	0.18
54725	68565	0.97
52918	93605	0.87
54745	17813	0.42
73775	12936	0.59
37875	35061	0.15
37220	23508	0.22
44972	39448	0.42
85386	62400	0.92
21190	57970	0.84
27586	24416	0.59
86576	34941	0.21
94697	41146	0.44
82733	12018	0.08
67332	89642	0.51
56538	98745	0.39
79043	11508	0.55
50229	4970	0.2
31941	53066	0.25
79935	7436	0.23
11727	14070	0.89
90894	22015	0.66
19053	96425	0.67
2804	3568	0.87
10181	55533	0.6
13743	13304	0.07
69598	88917	0.52
94240	99504	0.34
87599	73837	0.9
8868	90499	0.74
74781	60036	0.14
59222	98008	0.68
25997	97087	0.54
53385	64670	0.73
67276	73574	0.26
25403	25120	0.03
97814	77208	0.2
53422	30619	0.09
55259	58984	0.84
30788	44760	0.22
40144	301	0.16
18086	17543	0.92
69342	67675	0.84
25173	29933	0.63
50878	97197	0.46
45631	76740	0.04
98269	64472	0.37
66705	71056	0.65
4681	92239	0.99
71636	53685	0.74
26242	5297	0.61
96525	95974	0.67
56415	8442	0.79
50382	30675	0.43
27892	78275	0.93
77878	70447	0.98
61985	99287	0.94
56065	64241	0.81
9674	10008	0.04
30417	77914	0.81
1869	62765	0.19
34329	25492	0.76
71384	29110	0.52
35006	83303	0.3
54370	91051	0.07
81388	38859	0.39
47085	49060	0.42
38246	9208	0.15
36566	31668	0.04
11442	73132	0.95
46462	65296	0.76
17308	75552	0.32
3636	85678	0.63
50208	4797	0.83
62160	2403	0.5
37335	50672	0.27
87721	16418	0.5
13660	71759	0.52
23603	99243	0.98
75213	53456	0.37
57333	75584	0.53
48678	79980	0.47
72508	10519	0.13
5969	70668	0.82
57063	25653	0.26
86898	48472	0.2
99359	23247	0.03
42369	45580	0.85
38	50014	0.22
1194	33727	0.39
60060	18191	0.15
573	38609	0.55
18005	10315	0.68
23069	39702	0.94
48696	57044	0.83
96200	54733	0.45
42809	84084	0.33
48159	59622	0.64
37877	13947	0.7
70985	73961	0.26
48642	33287	0.4
56402	85803	0.51
73610	17405	0.05
69489	29443	0.05
73427	7412	0.64
53305	23149	0.5
50490	50091	0.95
32774	6821	0.96
56785	65404	0.67
4089	64868	0.65
92914	41038	0.52
95827	83733	0.16
26211	72961	0.95
64267	89050	0.3
13417	95547	0.97
56938	688	0.53
8643	39694	0.71
85299	90263	0.79
77512	65650	0.54
21686	13597	0.96
43739	57435	0.75
40565	14774	0.63
28130	32625	0.2
11781	10403	0.05
96322	20794	0.04
58841	72480	0.55
69917	57920	0.81
98235	91629	0.96
11859	98597	0.87
71428	42265	0.98
62392	66597	0.87
69926	22977	0.21
48383	53109	0.76
63889	23391	0.67
34169	35501	0.41
344	7725	0.88
30869	78120	0.1
1273	55231	0.17
60105	53089	0.06
20295	11027	0.18
62090	52648	0.01
6149	92059	0.94
77250	65127	0.98
33690	70356	0.45
23880	37884	0.32
37208	12680	0.66
16168	51224	0.18
44756	23896	0.21
3363	5781	0.11
45924	11264	0.17
72060	2059	0.82
32581	54279	0.9
11422	49551	0.28
8094	10369	0.11
49694	8186	0.04
7845	78785	0.66
97179	30170	0.75
15947	29707	0.92
84940	42372	0.75
50728	37695	0.38
45513	95773	0.85
98509	57863	0.2
84837	78847	0.98
67555	36660	0.64
26009	97547	0.12
24263	75873	0.74
90421	69153	0.42
24480	53768	0.87
41545	93642	0.9
46812	39835	0.29
10944	16332	0.63
64900	71065	0.76
7209	24654	0.07
72456	76626	0.6
88059	54720	0.41
69209	29591	0.7
22039	35719	0.14
25587	71073	0.94
72829	87935	0.14
19829	78235	0.35
32746	54445	0.37
95491	78858	0.67
51032	18739	0.86
19358	24376	0.89
15964	69011	0.41
13137	99798	0.38
62106	73115	0.12
33652	20709	0.2
32121	72282	0.26
15110	41533	0.75
79813	51811	0.56
47057	73746	0.8
33659	69024	0.61
64296	89952	0.09
38437	74193	0.19
2876	70517	0.42
86659	2588	0.16
47725	58915	0.44
15244	48132	0.24
19248	62959	0.17
66427	66925	0.5
84428	9198	0.12
50503	29789	0.35
97144	62048	0.99
63315	57437	0.17
82664	87963	0.9
12312	92341	0.01
21616	68482	0.11
23246	98655	0.88
50821	71400	0.93
75537	89024	0.05
47668	25936	0.44
40370	49880	0.3
23152	83625	0.43
97581	15950	0.39
34427	3651	0.67
44192	5704	0.84
69501	91874	0.78
88555	53392	0.85
4967	38059	0.24
95514	4077	0.71
96957	96266	0.17
34117	67315	0.26
16513	56575	0.33
65786	41613	0.12
75506	39215	0.43
22564	78595	0.47
52671	54597	0.17
3380	98046	0.1
23145	84314	0.8
93360	48145	0.38
39320	59094	0.86
5526	61512	0.34
53491	29759	0.74
87301	65720	0.05
41774	37043	0.42
60897	45106	0.12
4970	95475	0.12
11862	21559	0.08
57157	59792	0.2
48178	99929	0.87
57388	6492	0.84
36514	77855	0.96
79128	32559	0.84
78283	36064	0.8
16780	61300	0.42
88943	23698	0.19
84861	93450	0.5
47625	50534	0.3
46483	87904	0.55
99096	47957	0.85
51869	95645	0.34
54816	75249	0.69
83742	56333	0.94
55928	71867	0.4
21945	54213	0.03
52579	29038	0.79
38007	26543	0.62
62135	97033	0.53
88154	47410	0.44
7507	34302	0.5
74952	51061	0.48
58644	84965	0.71
31426	46912	0.15
24428	49866	0.25
55639	8875	0.72
54292	64699	0.52
22724	42568	0.91
35206	39265	0.13
89136	66899	0.13
84643	68457	0.79
97549	31048	0.37
43061	24041	0.39
19219	64191	0.07
98061	94737	0.64
80678	46184	0.66
30724	2266	0.85
1760	95546	0.34
77959	50879	0.52
7771	81252	0.5
97962	79430	0.06
67010	59247	0.65
76122	89548	0.65
93045	5165	0.4
90049	37720	0.27
36162	71329	0.84
65075	1909	0.49
59768	36067	0.19
60709	50230	0.1
93844	96159	0.04
92490	84185	0.24
99727	80623	0.55
78502	47882	0.81
34804	36029	0.38
61315	71804	0.29
10890	94658	0.39
33853	70548	0.25
53384	70703	0.58
69320	31902	0.27
41380	51111	0.13
58099	3159	0.75
69369	21882	0.59
24914	9949	0.2
70302	9074	0.19
54205	52649	0.61
37624	99119	0.81
25271	71546	0.06
14385	67827	0.09
64047	80577	0.54
38817	57149	0.7
43915	25761	0.55
39241	69217	0.18
85384	68144	0.38
31368	69633	0.2
20078	71935	0.04
69355	55535	0.75
6522	29726	0.7
14574	28057	0.51
72500	41405	0.5
16235	40937	0.75
90251	39532	0.89
36220	69572	0.76
64835	91146	0.72
35044	15311	0.82
5945	9512	0.04
970	4752	0.73
34085	69722	0.03
86010	92489	0.7
1439	85846	0.07
62944	66779	0.49
35899	46557	0.24
22041	47875	0.96
87541	52762	0.12
99142	46283	0.48
94198	2689	0.61
69679	96562	0.67
98163	68834	0.15
3958	75432	0.9
30660	28798	0.61
57142	28880	0.25
6332	36401	0.21
43146	66932	0.24
67068	91499	0.91
44717	4988	0.53
82389	87527	0.79
86641	74874	0.32
40088	76657	0.78
13759	35362	0.62
75749	56204	1.0
96336	1493	0.04
49741	44954	0.56
89880	87720	0.19
25803	46471	0.48
63439	58487	0.56
34647	7226	0.61
64571	35058	0.42
19879	88407	0.26
78798	73347	0.53
23123	44596	0.4
16013	42149	0.86
82187	22044	0.44
55863	58882	0.22
94597	22878	0.42
35096	42554	0.82
23379	78051	0.36
12281	49387	0.56
91303	5149	0.8
35536	95796	0.05
95549	19026	0.87
64371	71786	0.43
28864	55989	0.25
84659	73451	0.95
65519	3214	0.06
63928	28337	0.28
97897	75608	0.98
40986	71027	0.18
33237	25054	0.53
37375	10447	0.23
70663	54335	0.06
29945	64002	0.88
94354	92743	0.26
21020	62342	1.0
77396	50111	0.21
80343	38587	0.14
60322	67141	0.3
88280	3374	0.79
24094	79868	0.59
70294	40132	0.87
90437	89265	0.13
40281	40795	0.7
19791	32743	0.48
17241	65552	0.49
36114	23800	0.83
99674	78886	0.7
1166	55362	0.45
36427	65207	0.65
460	13497	0.43
50504	93410	0.13
95938	19039	0.38
48434	76394	0.5
60992	41428	0.84
58691	25625	0.55
62251	68366	0.39
44991	62069	0.24
88110	71330	0.91
20499	94790	0.67
40541	69980	0.85
22487	4124	0.27
22460	85389	0.29
57865	97295	0.13
49698	64417	0.59
94653	19913	0.7
9466	82216	0.94
9849	60675	0.59
51451	9748	0.28
60868	21306	0.82
56459	36673	0.6
2998	8132	0.02
77460	35306	0.61
17511	81478	0.63
84862	72238	0.8
56581	61941	0.59
91463	48458	0.12
17814	1516	0.21
84555	15178	0.23
51749	21594	0.28
475	5281	0.39
18444	94128	0.08
75188	31722	0.35
71510	53301	0.18
46264	92767	0.43
64553	16556	0.71
84070	41288	0.87
17720	64345	0.14
857	31496	0.78
14642	82293	0.95
5659	58917	0.75
8758	84854	0.29
62230	79873	0.85
47971	9728	0.75
15471	65886	0.66
49772	32533	0.03
37680	70231	0.19
92831	9696	0.01
96464	15368	0.45
91846	34417	0.41
15856	39613	0.53
45356	24236	0.12
8376	30053	0.34
94087	75402	0.73
66995	65651	0.37
7974	83913	0.92
86258	75960	0.04
92722	43451	0.68
40271	8260	0.27
33984	6184	0.26
80721	55844	0.81
32589	50024	0.59
44007	27930	0.46
61644	65330	0.96
8402	16005	0.47
21978	79174	0.72
64147	49215	0.61
44998	65857	0.87
20267	53364	0.92
88398	8782	0.12
19754	97127	0.73
69649	20279	0.15
8184	17385	0.79
93990	11988	0.95
78612	97549	0.83
32541	99388	0.99
5626	97464	0.88
60934	42790	0.49
52079	68119	0.66
57291	69779	0.49
51555	67980	0.26
54921	18811	0.23
67241	81418	0.94
4658	18910	0.36
64991	56341	0.94
94400	56774	0.02
52298	12371	0.86
82012	12316	0.28
59559	25799	0.06
87222	86499	0.66
67774	66501	0.94
52077	88974	0.54
49977	30095	0.46
85305	42369	0.9
76672	42905	0.38
47155	16778	0.55
83921	93849	0.46
61341	33784	0.39
22384	92189	0.86
97055	64826	0.88
68664	35315	0.66
92623	19098	0.86
38067	45459	0.37
18496	96444	0.91
64548	9337	0.44
75810	11953	0.97
60540	49465	0.34
38274	52443	0.2
55399	30081	0.41
86759	34417	0.73
71302	77558	0.36
38068	45638	0.26
53379	96471	0.52
70230	65527	0.49
12234	94496	0.65
29608	16122	0.97
25760	2627	0.86
2813	2203	0.37
99027	10192	0.6
84602	32690	0.57
82854	22786	0.44
42790	26773	0.65
89899	73789	0.81
70091	67376	0.24
62505	84147	0.71
59044	63119	0.89
54351	42503	0.44
95886	46520	0.3
84285	38777	0.3
26409	86271	0.38
24338	11513	0.5
21153	86679	0.85
67567	18207	0.54
43591	16823	0.61
96060	45873	0.5
96606	9936	0.08
73743	86696	0.99
36004	84323	0.88
60484	8974	0.26
37560	59721	0.33
8310	7197	0.69
48614	91869	0.3
73629	94011	0.3
45434	30029	0.44
92042	3145	0.1
97387	35461	0.27
90246	61304	0.01
67124	87193	0.68
73698	95767	0.26
83585	16531	0.56
33482	96430	0.71
2953	12570	0.06
19353	84134	0.52
96044	75269	0.96
6197	99273	0.62
70278	76432	0.62
75318	32464	0.09
92943	53411	0.5
94704	60638	0.36
15369	19586	0.14
95955	29957	0.75
715	3370	0.7
9239	16524	0.01
99212	42125	0.06
78245	49466	0.25
43699	34193	0.23
25596	68756	0.13
63537	24411	0.1
32567	68713	0.68
67431	91141	0.24
4798	85812	0.01
55222	59033	0.31
51024	92010	0.01
27337	2855	0.5
26712	95784	0.84
61785	98954	0.08
6583	36604	0.52
